account_id,service_penetration,engagement_score,growth_metrics_qoq,revenue_concentration
ACME-EU-00054,0.8948273504276488,94.76880259644707,-0.33006742022106716,0.4648547808132707
ACME-EU-00055,0.5978999788110851,7.231647525793861,0.37249205271431474,0.6305886973085435
ACME-EU-00056,0.9218742350231168,95.51152072917014,0.8166148790121237,0.44959890600773733
ACME-EU-00057,0.0884925020519195,52.25765993367452,0.3754336498670827,0.18863224642407483
ACME-EU-00058,0.1959828624191452,29.95656779538739,0.053508263902617204,0.5078974160033809
ACME-EU-00059,0.045227288910538066,7.686207527616351,0.6163423677808815,0.5285842014374423
ACME-EU-00060,0.32533033076326434,50.06242680704178,0.19400467082439987,0.8106038482601611
ACME-EU-00061,0.388677289689482,79.45155444907486,1.3657353802532661,0.7355207057935812
ACME-EU-00062,0.2713490317738959,70.70864772666981,1.3452902792071442,0.6637916239414441
ACME-EU-00063,0.8287375091519293,5.022601146397376,0.5047436399441909,0.11338709555257254
ACME-EU-00064,0.3567533266935893,7.290183536790352,0.15576798803651704,0.720616290663715
ACME-EU-00065,0.28093450968738076,40.28732826326371,0.9742648279132782,0.5003051563545148
ACME-EU-00066,0.5426960831582485,29.52904940479433,-0.4265741130338667,0.8940995361061592
ACME-EU-00067,0.14092422497476265,23.238432305604782,0.4495380120873025,0.9198709341305428
ACME-EU-00068,0.8021969807540397,28.10044989087136,0.17264678854066706,0.05515659060178546
ACME-EU-00069,0.07455064367977082,80.34827432968846,1.3410717702051094,0.8206415603544788
ACME-EU-00070,0.9868869366005173,92.92280536318539,-0.4759939454546349,0.03769739042267062
ACME-EU-00071,0.7722447692966574,40.510269452756646,0.6056297514366982,0.36716962569502265
ACME-EU-00072,0.1987156815341724,90.61110021324971,0.981327162133252,0.5422999756210791
ACME-EU-00073,0.005522117123602399,32.1495701247882,0.4700359750480825,0.14810079862712744
ACME-EU-00074,0.8154614284548342,47.64369863437916,-0.3291939396745567,0.7463138125690768
ACME-EU-00075,0.7068573438476171,22.602899781599973,1.4449227800558044,0.008354704172138572
ACME-EU-00076,0.7290071680409873,64.0476042175844,0.5360208627521958,0.16859904843403684
ACME-EU-00077,0.7712703466859457,97.89811151748088,0.7283724886380227,0.5807968298534757
ACME-EU-00078,0.07404465173409036,60.34930960433786,-0.026780434584985358,0.7143875620372924
ACME-EU-00079,0.3584657285442726,35.78140841135489,0.4669961702136076,0.9166431026939161
ACME-EU-00080,0.11586905952512971,64.78174459905284,0.3582989839166437,0.7054966519346239
ACME-EU-00081,0.8631034258755935,12.292067846538757,-0.3502083159960325,0.671779270254866
ACME-EU-00082,0.6232981268275579,88.86590802653987,-0.28767929290506555,0.3943411463506643
ACME-EU-00083,0.3308980248526492,50.30839507798363,1.1749450392375491,0.0012844255268014138
ACME-EU-00084,0.06355835028602363,44.93497420396421,-0.020360095586819504,0.12015925873562194
ACME-EU-00085,0.3109823217156622,58.58647884535192,-0.11008345700273892,0.5345545447560391
ACME-EU-00086,0.32518332202674705,62.47838627894025,0.5098229025002785,0.6751298858444197
ACME-EU-00087,0.7296061783380641,7.177580622651303,1.0374942627250259,0.4174482838964625
ACME-EU-00088,0.6375574713552131,68.26172212234025,-0.37610696284202416,0.7306790115283902
ACME-EU-00089,0.8872127425763265,24.193168031552958,0.6536158392765117,0.5218622953321788
ACME-EU-00090,0.4722149251619493,71.39526325065899,-0.2615791143188533,0.07417619559431221
ACME-EU-00091,0.1195942459383017,82.25347943841967,-0.4270778983487631,0.19201625096794883
ACME-EU-00092,0.713244787222995,80.39585075525203,-0.3945120956755652,0.8399982232439429
ACME-EU-00093,0.7607850486168974,55.25009674078891,1.1683282164168827,0.7249127466244395
ACME-EU-00094,0.5612771975694962,52.016989231075115,-0.26405503274387687,0.894761987012495
ACME-EU-00095,0.770967179954561,14.287596133941172,-0.4096972711754161,0.11755724912093657
ACME-EU-00096,0.49379559636439074,77.53461504031355,0.37579977428582456,0.9902225346150739
ACME-EU-00097,0.5227328293819941,27.140938044671437,1.1879869438840496,0.2094067139499336
ACME-EU-00098,0.42754101835854963,49.669542281794655,0.024816752978603862,0.01177987628664201
ACME-EU-00099,0.02541912674409519,28.42740929275167,0.34342523505183276,0.9974229390535542
ACME-EU-00100,0.10789142699330445,13.382836299969314,-0.42015493487249755,0.28107388544511314
ACME-EU-00101,0.03142918568673425,62.95576968917366,0.39815702826975174,0.6680194525125599
ACME-EU-00102,0.6364104112637804,5.4332034822903825,0.6552261612742674,0.1766823141763052
ACME-EU-00103,0.3143559810763267,74.86452341262,0.6418141075042896,0.5802285321991417
ACME-EU-00104,0.5085706911647028,31.758679526111667,0.16485338434873031,0.9040349864545593
ACME-EU-00105,0.907566473926093,0.013469300448532007,0.13106636132627103,0.3201811674284386
ACME-EU-00106,0.24929222914887494,51.11291392372298,-0.28675276212680423,0.6702539760443592
ACME-EU-00107,0.41038292303562973,4.6851908527603126,0.23359664129253677,0.1879035887984165
ACME-EU-00108,0.7555511385430487,27.616955782089946,-0.3010106622540707,0.6247953987187252
ACME-EU-00109,0.22879816549162246,70.69764874557161,1.0331918894241032,0.33645035181751015
ACME-EU-00110,0.07697990982879299,6.268962162186586,1.4325485954963717,0.21120825858795167
ACME-EU-00111,0.289751452913768,83.93384923560023,1.4401489133334138,0.31318205070363514
ACME-EU-00112,0.16122128725400442,0.3819922658583108,1.2301421987507877,0.17884106850779935
ACME-EU-00113,0.9296976523425731,24.682386920190226,0.7015842986792382,0.9019161078378828
ACME-EU-00114,0.808120379564417,74.09040561520715,0.9017313944877599,0.39718688631712884
ACME-EU-00115,0.6334037565104235,31.627014972930677,0.07041160536082813,0.24527930497436734
ACME-EU-00116,0.8714605901877177,10.189238806601352,0.7615408403452413,0.4484078410159329
ACME-EU-00117,0.8036720768991145,36.02339188004279,0.4112990988797549,0.32053616680649555
ACME-EU-00118,0.18657005888603584,27.039328638452552,0.464034679553865,0.744419253813326
ACME-EU-00119,0.8925589984899778,84.27119021605549,1.015553120750316,0.9712199118854944
ACME-EU-00120,0.5393422419156507,31.334791758514314,0.06383671119450329,0.4380336566976468
ACME-EU-00121,0.8074401551640625,78.89324717760073,0.13607922338903977,0.8610333999722404
ACME-EU-00122,0.8960912999234932,89.18721448107347,1.3492835822572733,0.5658630735596195
ACME-EU-00123,0.3180034749718639,43.381741957652956,-0.3875514102980555,0.15723566509423348
ACME-EU-00124,0.11005192452767676,90.9943143854392,0.47126859682668076,0.6906227420813416
ACME-EU-00125,0.22793516254194168,37.73180539631929,1.3256016008157234,0.5134344971258201
ACME-EU-00126,0.4271077886262563,96.40784164901082,0.720726015636314,0.6506065232521034
ACME-EU-00127,0.8180147659224931,8.928952452557294,0.5928141484242642,0.889687412571665
ACME-EU-00128,0.8607305832563434,68.70192665032427,-0.0005116415412895758,0.4404345706560461
ACME-EU-00129,0.006952130531190703,49.38140404569287,0.18655097812889654,0.9011776232173556
ACME-EU-00130,0.5107473025775657,38.76488054556471,1.2040968316093859,0.7506690142816549
ACME-EU-00131,0.417411003148779,63.27118787486009,0.6184362635369163,0.48860492587798476
ACME-EU-00132,0.22210781047073025,70.38570916343312,0.5294843875135598,0.6032221356579637
ACME-EU-00133,0.1198653673336828,0.43632696503090873,-0.30084057291994215,0.32558113251901144
ACME-EU-00134,0.33761517140362796,16.69530887471987,-0.46794368708975376,0.9835972997387742
ACME-EU-00135,0.9429097039125192,71.30460506343186,1.4273703773740982,0.667351163050396
ACME-EU-00136,0.32320293202075523,66.63854135782064,0.2539723345736833,0.043846852496629896
ACME-EU-00137,0.5187906217433661,96.60475051286772,0.7064261241990086,0.32662190574800876
ACME-EU-00138,0.7030189588951778,76.1037790250783,-0.34056985362543,0.6233144337590575
ACME-EU-00139,0.363629602379294,95.0772707731338,0.8662285714460931,0.0563332777992398
ACME-EU-00140,0.9717820827209607,70.25405015348069,1.3651334174119218,0.023884191319142767
ACME-EU-00141,0.9624472949421112,29.805220863944314,0.6513305059948393,0.45002423952780257
ACME-EU-00142,0.25178229582536416,10.536492225085647,-0.24776935524917887,0.33269017969267
ACME-EU-00143,0.49724850589238545,78.18238633449356,0.6634430549469534,0.4382986080331659
ACME-EU-00144,0.30087830981676966,64.4149221475916,1.0326944262093047,0.26269330988000517
ACME-EU-00145,0.2848404943774676,4.818601239329623,0.3128330731480373,0.1647177469429809
ACME-EU-00146,0.036886947354532795,36.005046590097834,1.2596754958829357,0.6891433569803377
ACME-EU-00147,0.6095643339798968,95.67998154842861,0.797365906714729,0.5145711162678005
ACME-EU-00148,0.5026790232288615,50.04011457102012,1.298497836578405,0.20015421124936683
ACME-EU-00149,0.05147875124998935,43.272913601970465,0.7470106224946744,0.3195894262599983
ACME-EU-00150,0.27864646423661144,45.7699605159294,-0.23742405599035155,0.5918079076633259
ACME-EU-00151,0.9082658859666537,20.88827240051637,0.11938342221037823,0.07222934827247784
ACME-EU-00152,0.23956189066697242,36.87071708647952,-0.09641010349508616,0.14745300926617955
ACME-EU-00153,0.1448948720912231,36.98132559871766,1.3176529954337246,0.07324560410739012
ACME-EU-00154,0.489452760277563,5.2355020187472405,1.0208001345749653,0.8123173327141189
ACME-EU-00155,0.9856504541106007,76.75676285179182,0.8527967378200121,0.7524092332120093
ACME-EU-00156,0.2420552715115004,41.6504431903879,0.10193263926324336,0.7533129318792571
ACME-EU-00157,0.6721355474058786,82.21798868164232,-0.13191045589957295,0.716325343476028
ACME-EU-00158,0.7616196153287176,85.03480011198954,1.0129021759778236,0.6693854236698692
ACME-EU-00159,0.23763754399239967,21.199405469865805,0.44831589175815934,0.476991915378175
ACME-EU-00160,0.7282163486118596,65.73534821701286,-0.04842089569874175,0.642278163507115
ACME-EU-00161,0.3677831327192532,47.22818041629817,0.7332439563305502,0.03836155478797465
ACME-EU-00162,0.6323058305935795,88.0156737921485,-0.41933229572309605,0.6214644226567846
ACME-EU-00163,0.6335297107608947,21.57406791764541,0.15234050825650702,0.7778777055368772
ACME-EU-00164,0.5357746840747585,67.78132003100443,0.4371139891822693,0.5003583603843902
ACME-EU-00165,0.0902897700544083,60.775212225272256,-0.20408333178118832,0.35751332842723693
ACME-EU-00166,0.835302495589238,29.53014775718328,1.4693089551816791,0.2774267348009791
ACME-EU-00167,0.32078006497173583,13.660090365117261,-0.08180527082077149,0.6428020501620825
ACME-EU-00168,0.18651851039985423,65.16397604772766,-0.23929373991346892,0.6928011986299087
ACME-EU-00169,0.040775141554763916,73.85974581323308,-0.09293025222620721,0.8709675998625426
ACME-EU-00170,0.5908929431882418,31.562734376335,1.0381222663194485,0.34233408246099073
ACME-EU-00171,0.6775643618422824,64.48326040223138,0.3510113185436856,0.7697723073855856
ACME-EU-00172,0.016587828927856152,39.51309076115032,0.630831879505076,0.5613558241893379
ACME-EU-00173,0.512093058299281,71.32068832826177,-0.4579816860272785,0.8828364906780791
ACME-EU-00174,0.22649577519793795,19.92152748940531,-0.4311373828533709,0.5278121082956208
ACME-EU-00175,0.6451727904094499,89.02150026361744,0.39165109965403233,0.5176298283979672
ACME-EU-00176,0.17436642900499144,28.74095964655797,1.133310486403247,0.5778770814409091
ACME-EU-00177,0.690937738102466,36.77859877561529,1.2704777574151305,0.7493153551424344
ACME-EU-00178,0.3867353463005374,5.8091952080349785,-0.32658686480871957,0.9646904788284609
ACME-EU-00179,0.9367299887367345,11.15122123212764,0.5767262042020456,0.07356335421576565
ACME-EU-00180,0.13752094414599325,51.58619027123281,1.326459372558541,0.05343460239101716
ACME-EU-00181,0.3410663510502585,26.75926767279715,0.27594550879577273,0.9375503374073385
ACME-EU-00182,0.11347352124058907,83.54802257421944,1.1591316628567372,0.5298756255182061
ACME-EU-00183,0.9246936182785628,1.4693388654953843,-0.2326086912011276,0.6149030145669361
ACME-EU-00184,0.877339353380981,37.90940486719362,1.3707889793355974,0.48242360159472886
ACME-EU-00185,0.2579416277151556,33.73455467690927,1.0028466350626053,0.09365745260747449
ACME-EU-00186,0.659984046034179,1.9327630917601035,1.3826687855738033,0.7680893784186665
ACME-EU-00187,0.8172222002012158,12.436839900051023,0.8532344671050129,0.7472246450885869
ACME-EU-00188,0.5552008115994623,41.36426749186353,0.226807863998854,0.311703321492812
ACME-EU-00189,0.5296505783560065,49.28645844474466,1.3763623450494449,0.3062392452284004
ACME-EU-00190,0.24185229090045168,40.42897472548691,0.05113355261835695,0.8378413809055185
ACME-EU-00191,0.09310276780589921,53.093767841209385,0.16434504412346507,0.07235725774132662
ACME-EU-00192,0.8972157579533268,59.51316749056815,0.9016168360034806,0.8811051483565658
ACME-EU-00193,0.9004180571633305,0.992382112783563,1.0306325990507725,0.2566616898959144
ACME-EU-00194,0.6331014572732679,46.409515945350385,1.3588069676983077,0.5929847477554939
ACME-EU-00195,0.3390297910487007,96.34992408875883,-0.090395181887581,0.9359941790017777
ACME-EU-00196,0.3492095746126609,51.90322801295487,1.095996070438448,0.6781225015366464
ACME-EU-00197,0.7259556788702394,67.75422674589532,0.9770921067939269,0.4144298124670366
ACME-EU-00198,0.8971102599525771,31.18638579168832,-0.37241088749280427,0.6895342089054152
ACME-EU-00199,0.8870864242651173,77.39913781527625,0.2744462824204139,0.3439796363163702
ACME-EU-00200,0.7798755458576239,77.2921481876115,0.06553091412019718,0.27725841634918613
ACME-EU-00201,0.6420316461542878,52.129604765413895,0.1089808487080608,0.9966832779346797
ACME-EU-00202,0.08413996499504883,97.60138232792136,1.4658937591094017,0.7507902311797877
ACME-EU-00203,0.16162871409461377,12.555021476265338,0.7855548269598558,0.6447199773818176
ACME-EU-00204,0.8985541885270792,1.6947664889580993,0.9353523155869992,0.3552896432193188
ACME-EU-00205,0.6064290596595899,77.0158211757096,1.4532352746300183,0.04916082915504816
ACME-EU-00206,0.009197051616629648,80.71555373648826,0.2544035649152774,0.03105687603515561
ACME-EU-00207,0.1014715428660321,12.020722912057625,1.1036803369056118,0.5541812554487988
ACME-EU-00208,0.6635017691080558,26.55828329586061,0.36906192660899073,0.7620327210390511
ACME-EU-00209,0.005061583846218687,1.755236336662891,1.2390673436299595,0.5373791904438551
ACME-EU-00210,0.16080805141749865,29.33086107805647,-0.13868491737739364,0.8407850719391146
ACME-EU-00211,0.5487337893665861,77.31418739186715,1.3953723541285592,0.03342653309322163
ACME-EU-00212,0.6918951976926933,51.79605277125789,-0.062456583178240654,0.3667520764259401
ACME-EU-00213,0.6519612595026005,34.80955931682881,0.15244101396186305,0.23707039117417805
ACME-EU-00214,0.22426930946055978,37.17392949063303,1.012384468213561,0.44727296815712203
ACME-EU-00215,0.7121792213475359,0.1353625715468154,0.2875102831308134,0.07237639319412248
ACME-EU-00216,0.23724908749680007,29.98005275652359,0.7164227535328933,0.9541316415710726
ACME-EU-00217,0.3253996981592677,64.64587416379305,0.389147002138857,0.22325540106936093
ACME-EU-00218,0.7464914051180241,97.41944438163571,0.9847398741795637,0.9223077754835848
ACME-EU-00219,0.6496328990472147,84.70608269838995,-0.0433374952627783,0.4258931550366818
ACME-EU-00220,0.8492234104941779,2.3594964645529126,-0.383084025526246,0.985524133255218
ACME-EU-00221,0.6576128923003434,89.85606046748393,0.09985879494613248,0.5540583834602107
ACME-EU-00222,0.5683086033354716,78.3198413298626,0.4486173297368605,0.9308328641758075
ACME-EU-00223,0.09367476782809248,78.03761235709804,-0.16395989561464286,0.005348988694222845
ACME-EU-00224,0.3677158030594335,45.79957590035715,0.20959457931277736,0.7482388061809001
ACME-EU-00225,0.26520236768172545,39.80052929545028,0.29996603658713705,0.9030506531025154
ACME-EU-00226,0.24398964337908358,30.29157288331926,-0.3852163126234529,0.13972056697895407
ACME-EU-00227,0.9730105547524456,6.569485895436578,0.6666144963684091,0.09612585173215149
ACME-EU-00228,0.3930977246667604,22.82353634936991,1.268686855942575,0.4245726071859556
ACME-EU-00229,0.8920465551771133,24.66036349780246,-0.19651417409389516,0.9336789061329351
ACME-EU-00230,0.6311386259972629,48.40770697102016,0.695616026803028,0.5423865601904387
ACME-EU-00231,0.7948113035416484,74.7444406596694,0.8294784098216925,0.5274564637217322
ACME-EU-00232,0.5026370931051921,47.38098283979466,0.3386693608385767,0.14112611829932187
ACME-EU-00233,0.5769038846263591,5.784444944716061,0.9021951747285399,0.0007895110932187865
ACME-EU-00234,0.4925176938188639,95.77898009882038,0.3214630869820241,0.8101400907454612
ACME-EU-00235,0.1952429877980445,94.27243190941122,0.5092745759548698,0.08757456298623822
ACME-EU-00236,0.7224521152615053,78.51895431484084,-0.48529391089114604,0.633849818735324
ACME-EU-00237,0.2807723624408558,99.13279015642206,0.8834402282693776,0.9146164545151915
ACME-EU-00238,0.02431596643145384,54.448233280026294,0.8226853578894489,0.208651913158431
ACME-EU-00239,0.6454722959071678,96.27683502532061,-0.4231982453473109,0.6652728362369108
ACME-EU-00240,0.17711067940704894,7.560504061675077,0.23650021479026617,0.07869857670750946
ACME-EU-00241,0.9404585843529143,36.568074826137135,1.4580636815833348,0.603755143837613
ACME-EU-00242,0.9539285770025874,22.538126800676583,0.3414731251372336,0.16393172095320274
ACME-EU-00243,0.9148643902204485,19.583308413427,0.5038908102636834,0.735953560515178
ACME-EU-00244,0.3701587002554444,14.08029488926761,1.3198603163194371,0.3012312947939082
ACME-EU-00245,0.015456616528867428,62.241364156599666,0.9345237517315128,0.46339100880464623
ACME-EU-00246,0.9283185625877254,78.1321855747305,0.6641402622484471,0.5994305420276217
ACME-EU-00247,0.42818414831731433,57.82983994203607,1.095609362682145,0.17127341066623958
ACME-EU-00248,0.9666548190436696,14.696270958820968,1.2287325329119465,0.7416378186176209
ACME-EU-00249,0.9636199770892528,81.11237699334708,0.41377614347453373,0.30264034063681455
ACME-EU-00250,0.8530094554673601,63.59547071637285,0.4502167298636708,0.6623718599127535
ACME-EU-00251,0.2944488920695857,38.81657061269955,0.2721018713036716,0.15828305069937365
ACME-EU-00252,0.38509772860192526,67.4130295536063,1.4334122800369211,0.6881176592063503
ACME-EU-00253,0.8511366715168569,25.990497924283286,0.8943325085807008,0.12818807281046174
ACME-EU-00254,0.31692200515627766,34.51922084942105,-0.3335538675838554,0.4253564962699836
ACME-EU-00255,0.1694927466860925,91.74858431319902,1.225919246626037,0.24720607373887682
ACME-EU-00256,0.5568012624583502,29.05045056714204,0.46111988167253615,0.7483752494281826
ACME-EU-00257,0.936154774160781,46.99882681579366,-0.36249218715502507,0.26203500450687456
ACME-EU-00258,0.696029796674973,89.01411373960147,0.5994345103266221,0.8817173063953962
ACME-EU-00259,0.570061170089365,70.77213502675275,0.33432855795140415,0.8918202114066128
ACME-EU-00260,0.09717649377076854,6.220322616470275,1.2554988097252497,0.19644131522278585
ACME-EU-00261,0.6150072266991697,14.730304427897034,-0.09201079278122526,0.6138459450077243
ACME-EU-00262,0.9900538501042633,0.7841590771916818,1.1529292189843658,0.08771764171996432
ACME-EU-00263,0.14008401523652403,63.09217902291634,0.6153773823709054,0.3915370996016292
ACME-EU-00264,0.5183296523637367,44.767342541041835,-0.3907793935730619,0.7133217295012723
ACME-EU-00265,0.8773730719279554,13.427485090227552,1.4436906026509693,0.6594232468499163
ACME-EU-00266,0.7407686177542044,95.79341210567705,0.5252304882063998,0.624700669406608
ACME-EU-00267,0.697015740995268,52.96597239456199,0.08175370846316499,0.2825408636624436
ACME-EU-00268,0.7024840839871093,24.189329411288917,0.43881368397851617,0.378024949434402
ACME-EU-00269,0.35949115121975517,50.06035711547076,1.215715567034978,0.10294614470028618
ACME-EU-00270,0.29359184426449336,67.96203327351078,0.10980624877012701,0.719022820433601
ACME-EU-00271,0.8093611554785136,7.623921797356448,-0.11464720702659936,0.5038887967912735
ACME-EU-00272,0.8101133946791808,27.4703815047892,-0.2418575061382371,0.7087656323456546
ACME-EU-00273,0.8670723185801037,80.69654908839937,0.0957187967804225,0.24894352479687276
ACME-EU-00274,0.9132405525564713,45.966487040266124,1.060096174080087,0.3244382286350662
ACME-EU-00275,0.5113423988609378,54.65771420322949,0.4432527303905234,0.33421533726011465
ACME-EU-00276,0.5015162946871996,43.28160022094693,-0.04503679261292004,0.0257424097472162
ACME-EU-00277,0.7982951789667752,4.389994264300512,-0.1676300007805016,0.34104787283062354
ACME-EU-00278,0.6499639307777652,16.574977982015593,0.1654589530207582,0.8033045735180335
ACME-EU-00279,0.7019668772577033,44.554163874189086,1.3798487457714177,0.8972984957497385
ACME-EU-00280,0.795792669436101,20.918546540792782,0.18605342518004875,0.5182183156359275
ACME-EU-00281,0.8900053418175663,4.997902865967873,1.4762481519092707,0.45550169521922024
ACME-EU-00282,0.3379951568515358,84.36496640518237,0.47046091153071234,0.030824618699370254
ACME-EU-00283,0.375582952639944,98.11925291641158,-0.14167216341969824,0.8792043375853826
ACME-EU-00284,0.093981939840869,79.31428739967394,1.2822801835870188,0.013010213425872719
ACME-EU-00285,0.578280140996174,85.3784921704667,0.42071074626965377,0.9447500802102118
ACME-EU-00286,0.035942273796742086,24.197713031704538,0.9193426870090489,0.48921624868809066
ACME-EU-00287,0.46559801813246016,96.06269755131997,1.4674231664183035,0.3419344935747266
ACME-EU-00288,0.5426446347075766,19.692570445342838,-0.399649299360052,0.9242184348426601
ACME-EU-00289,0.2865412521282844,95.14298103618323,-0.30661088042486573,0.024390993110096737
ACME-EU-00290,0.5908332605690108,99.4819293965951,0.9409134829255124,0.5814248948690871
ACME-EU-00291,0.03050024993904943,71.17228057460487,0.063650006590944,0.5489325244993376
ACME-EU-00292,0.03734818874921442,98.1143731791822,-0.13139720609980188,0.21932040121138208
ACME-EU-00293,0.8226005606596583,56.95397795671037,-0.421276240360541,0.42888743135021057
ACME-EU-00294,0.3601906414112629,25.954178317609035,-0.4563065760275964,0.6522640059437702
ACME-EU-00295,0.12706051265188478,43.699588566562085,1.0489712062395817,0.7271311968819275
ACME-EU-00296,0.5222432600548044,59.35609353787859,-0.2311331452609,0.0007168587065797816
ACME-EU-00297,0.7699935530986108,7.308156202701499,0.4354412319423018,0.9368534300910153
ACME-EU-00298,0.21582102749684318,62.234326461724606,0.711793630358966,0.1645253723928124
ACME-EU-00299,0.6228904758190003,98.11778367622945,0.3567036011376925,0.2335804342223592
ACME-EU-00300,0.085347464993768,19.010764978372762,-0.4457866953275338,0.26347344569384823
ACME-EU-00301,0.0516817211686077,79.25951162883833,1.0670030051758177,0.03782013655203531
ACME-EU-00302,0.531354631568148,90.78987937796194,-0.478973550916693,0.12305212359032491
ACME-EU-00303,0.5406351216101065,94.37015928202209,1.023779788754968,0.986349922944162
ACME-EU-00304,0.6374299014982066,96.01356044054472,1.2866089875762454,0.31521673737728606
ACME-EU-00305,0.7260913337226615,52.14596387214719,0.36567984211434457,0.11530109033904934
ACME-EU-00306,0.9758520794625346,97.73079079915037,0.5710849461955965,0.10699126117462332
ACME-EU-00307,0.5163003483011953,75.73102071344388,0.45396678523530754,0.7194599676699719
ACME-EU-00308,0.32295647294124596,16.16714362369619,0.2784172372468776,0.8545686640326409
ACME-EU-00309,0.7951861947687037,47.690010646797,1.2748490707407205,0.2569522995084699
