account_id,service_penetration,engagement_score,growth_metrics_qoq
ACME-EU-00279,0.7019668772577033,44.554163874189086,1.3798487457714177
ACME-EU-00280,0.795792669436101,20.918546540792782,0.18605342518004875
ACME-EU-00281,0.8900053418175663,4.997902865967873,1.4762481519092707
ACME-EU-00282,0.3379951568515358,84.36496640518237,0.47046091153071234
ACME-EU-00283,0.375582952639944,98.11925291641158,-0.14167216341969824
ACME-EU-00284,0.093981939840869,79.31428739967394,1.2822801835870188
ACME-EU-00285,0.578280140996174,85.3784921704667,0.42071074626965377
ACME-EU-00286,0.035942273796742086,24.197713031704538,0.9193426870090489
ACME-EU-00287,0.46559801813246016,96.06269755131997,1.4674231664183035
ACME-EU-00288,0.5426446347075766,19.692570445342838,-0.399649299360052
ACME-EU-00289,0.2865412521282844,95.14298103618323,-0.30661088042486573
ACME-EU-00290,0.5908332605690108,99.4819293965951,0.9409134829255124
ACME-EU-00291,0.03050024993904943,71.17228057460487,0.063650006590944
ACME-EU-00292,0.03734818874921442,98.1143731791822,-0.13139720609980188
ACME-EU-00293,0.8226005606596583,56.95397795671037,-0.421276240360541
ACME-EU-00294,0.3601906414112629,25.954178317609035,-0.4563065760275964
ACME-EU-00295,0.12706051265188478,43.699588566562085,1.0489712062395817
ACME-EU-00296,0.5222432600548044,59.35609353787859,-0.2311331452609
ACME-EU-00297,0.7699935530986108,7.308156202701499,0.4354412319423018
ACME-EU-00298,0.21582102749684318,62.234326461724606,0.711793630358966
ACME-EU-00299,0.6228904758190003,98.11778367622945,0.3567036011376925
ACME-EU-00300,0.085347464993768,19.010764978372762,-0.4457866953275338
ACME-EU-00301,0.0516817211686077,79.25951162883833,1.0670030051758177
ACME-EU-00302,0.531354631568148,90.78987937796194,-0.478973550916693
ACME-EU-00303,0.5406351216101065,94.37015928202209,1.023779788754968
ACME-EU-00304,0.6374299014982066,96.01356044054472,1.2866089875762454
ACME-EU-00305,0.7260913337226615,52.14596387214719,0.36567984211434457
ACME-EU-00306,0.9758520794625346,97.73079079915037,0.5710849461955965
ACME-EU-00307,0.5163003483011953,75.73102071344388,0.45396678523530754
ACME-EU-00308,0.32295647294124596,16.16714362369619,0.2784172372468776
ACME-EU-00309,0.7951861947687037,47.690010646797,1.2748490707407205
ACME-EU-00310,0.2708322512620742,71.8331175372004,1.287867021339981
ACME-EU-00311,0.4389714207056361,24.734031581908333,0.17163272928306905
ACME-EU-00312,0.07845638134226596,64.06151835488873,0.730139508029396
ACME-EU-00313,0.02535074341545751,66.66004790466192,1.3538151242917282
ACME-EU-00314,0.9626484146779251,16.26997438085659,1.424116997882703
ACME-EU-00315,0.8359801205122058,56.50853124527563,0.5179180808440951
ACME-EU-00316,0.695974206093698,77.16269109786077,0.40564961056865356
ACME-EU-00317,0.4089529444142699,49.88956645359419,0.057388631857051564
ACME-EU-00318,0.17329432007084578,1.2103116776107425,1.41774374638082
ACME-EU-00319,0.15643704267108605,0.9038469079292177,-0.21437139105426528
ACME-EU-00320,0.25024289816459533,35.702934397001215,0.65965915209545
ACME-EU-00321,0.5492266647061205,92.6194068431782,0.06510053503727775
ACME-EU-00322,0.7145959227000623,22.867677960360876,0.058016580695593234
ACME-EU-00323,0.6601973767177313,63.43636888716871,0.3099371747523769
ACME-EU-00324,0.27993389694594284,22.207587069332057,1.497585871631309
ACME-EU-00325,0.9548652806631941,32.16699896595486,-0.39006738632035587
ACME-EU-00326,0.7378969166957685,84.8042089601484,0.6570836364070629
ACME-EU-00327,0.5543540525114007,72.88614422699469,-0.33485568392944565
ACME-EU-00328,0.6117207462343522,9.539927731321063,-0.19095834001896206
ACME-EU-00329,0.4196000624277899,42.87020209864336,0.37912588354579735
ACME-EU-00330,0.24773098950115746,2.916976364526447,0.5209202626928826
ACME-EU-00331,0.3559726786512616,48.0890146603009,0.017584816729047992
ACME-EU-00332,0.7578461104643691,66.24340117010681,0.13291426174883236
ACME-EU-00333,0.014393488629755868,11.850262359815156,-0.3260659594881339
ACME-EU-00334,0.11607264050691624,28.888493890916568,0.10643956768850105
ACME-EU-00335,0.04600264202175275,39.783662550215695,1.4331168787610882
ACME-EU-00336,0.040728802318970136,91.95310246560497,1.3894147633449634
ACME-EU-00337,0.8554605840110072,99.32550154229641,0.16975658027397
ACME-EU-00338,0.7036578593800237,4.491129899561585,0.6417078725575232
ACME-EU-00339,0.4741738290873252,76.1007923495392,1.3191907822218887
ACME-EU-00340,0.09783416065100148,37.17240664023432,-0.48763235471820665
ACME-EU-00341,0.49161587511683236,39.245818622948,1.1213671406751837
ACME-EU-00342,0.4734717707805657,75.42649733470228,1.396739105577838
ACME-EU-00343,0.17320186991001518,91.84264321454087,-0.3173485313328859
ACME-EU-00344,0.43385164923797304,95.09285945025483,-0.17710462793415793
ACME-EU-00345,0.39850473439737344,57.712258603832076,1.4214926055427108
ACME-EU-00346,0.6158500980522165,35.71211593005028,0.5750802872806926
ACME-EU-00347,0.6350936508676438,78.75490858587793,-0.4716067310565526
ACME-EU-00348,0.04530400977204452,25.100138326230027,0.015263997527058315
ACME-EU-00349,0.3746126146264712,56.40740288335178,0.39988734853771923
ACME-EU-00350,0.6258599157142364,35.85784615248732,0.8858178220495354
ACME-EU-00351,0.5031362585800877,65.66310737078761,0.9663207562735991
ACME-EU-00352,0.8564898411883223,24.03989128935069,1.4908430258509122
ACME-EU-00353,0.658693631618945,19.159294573482576,0.07502239876751804
ACME-EU-00354,0.1629344270814297,91.8239086675437,0.5764402037369505
ACME-EU-00355,0.07056874740042984,10.18036829495369,0.56664709571921
ACME-EU-00356,0.6424192782063156,50.595790773493164,0.311290518894475
ACME-EU-00357,0.026511310541621813,22.085278296300892,-0.1616762123151596
ACME-EU-00358,0.5857755812734633,3.892996332566745,1.454913126367685
ACME-EU-00359,0.9402302414249576,3.601881829142639,1.2066343733331721
ACME-EU-00360,0.575474177875879,17.522177210582733,0.4966660565884744
ACME-EU-00361,0.3881699262065219,86.67703545060003,0.7064908453680596
ACME-EU-00362,0.6432882184423532,28.247874397702667,-0.045477892880675386
ACME-EU-00363,0.45825289049151663,95.04591705752958,0.5875741407834938
ACME-EU-00364,0.5456167893159349,58.16222929891936,0.8899402662429516
ACME-EU-00365,0.9414648087765252,43.66141897687661,0.5303340567731776
ACME-EU-00366,0.38610263780077425,58.00888346694546,1.4805703411698825
ACME-EU-00367,0.9611905638239142,51.669838522626776,0.7226833124954524
ACME-EU-00368,0.9053506419560637,75.87762537573252,0.2419474251843381
ACME-EU-00369,0.19579113478929644,28.249606597285226,1.0443040552316762
ACME-EU-00370,0.06936130087516545,35.30503916003024,-0.1590749768367159
ACME-EU-00371,0.10077800137742665,89.40943025332507,0.26903162741253306
ACME-EU-00372,0.018221825651549728,94.64565131504055,0.19391790075517168
ACME-EU-00373,0.0944429607559284,89.25582274864745,0.3636141902155545
ACME-EU-00374,0.6830067734163568,41.94479939573136,1.0635596518574526
ACME-EU-00375,0.07118864846022899,78.03655030068816,0.4683460643268149
ACME-EU-00376,0.3189756302937613,47.63357333010988,1.0880289005319255
ACME-EU-00377,0.8448753109694546,49.75398521461022,0.6529778062797318
ACME-EU-00378,0.023271935735825866,20.468010905728395,0.1841388693151107
ACME-EU-00379,0.8144684825889358,59.113030325851646,1.119957487366945
ACME-EU-00380,0.28185477477339993,18.613589775334795,-0.023420658893816837
ACME-EU-00381,0.11816482762165625,33.15646990671938,-0.05123404040040902
ACME-EU-00382,0.6967371653641506,85.50302016199352,0.5090058481096715
ACME-EU-00383,0.628942846779884,20.707580921085523,0.021698491924177832
ACME-EU-00384,0.877472013527053,7.115828517343282,-0.48182593009756736
ACME-EU-00385,0.7350710438038858,6.90075926128163,0.796595054597603
ACME-EU-00386,0.8034809303848486,94.07845205031079,0.522187642944796
